query-id,product1,product2,product3,product4,product5
639,103019807,103054465,103037007,103012139,103039612
640,103060687,103028480,103013837,103043447,103036188
641,103063566,103001560,103065303,103034480,103012100
642,103057501,103037777,103049843,103038170,103065660
643,103056822,103018416,103057949,103006161,103050245
644,103035086,103023722,103036156,103018967,103014030
645,103014030,103030088,103036156,103042089,103021717
646,103034018,103033983,103009237,103059295,103030346
647,103018170,103015498,103014825,103006161,103059593
648,103056822,103063706,103049292,103064392,103006442
649,103039954,102834644,103046271,103050452,103059289
650,103002643,103023725,103065504,103010481,103001684
651,103047185,103060461,103013338,103020090,103051001
652,103031967,103015598,103019874,103042550,103025496
653,103011842,103000185,103018344,103059867,103046981
654,103054719,103014269,103058093,103012685,103063593
655,103063725,103053109,103027935,103035136,103014124
656,103015213,103039766,103005788,103066549,103062630
657,103049888,103049180,103037022,103036469,103062862
658,103003684,103052444,103017250,103007413,103014201
659,103030386,103018243,103061967,103040379,103014005
660,103063708,103065867,103007466,103062955,103037199
661,103066489,103054084,103002711,103041414,103022168
662,103018845,103020915,103017171,103040555,103009272
663,103028126,103059616,103063812,103021150,103006062
664,103004248,103006464,103029983,103027264,103063962
665,103057074,103004688,103000301,103050580,103005717
667,103014255,103040406,103023105,103002582,103045759
668,103007812,103029997,103036197,103048626,103064619
669,103000005,103023404,103001636,103065339,103002805
670,103038650,103055323,103018309,103006877,103008462
671,103054198,103044011,103012774,103022930,103041434
672,103029964,103024325,103022300,103049125,103029448
673,103013160,103031994,103002711,103017233,103022168
674,103046050,103002276,103012669,103052445,103055157
675,103027173,103016920,103040723,103040904,103014213
676,103048125,103064602,103050882,101804009,103065504
677,103044781,103053108,103040882,103035278,103032753
678,101805446,103027311,103023725,103010481,103026416
679,100469470,103040379,103001114,103012954,103049750
680,103018309,103047492,103036786,103053551,103051372
681,103032635,103065216,103003972,103058633,103020206
682,103054107,103000960,103015740,103052577,103001114
683,103003706,103053742,103058621,103051167,103057502
684,103022169,103058969,103034540,103055694,103059466
685,103008168,103031088,103025118,103023604,103022265
686,103006956,103063371,103002381,103041986,103046795
687,103025643,103040889,103035026,103058963,103020802
688,103014258,103057775,103026837,103016287,103028006
689,103054314,103052693,103012826,103058881,103046161
690,103007601,103026104,103034911,103040978,103065874
691,103022865,103006911,103005060,103038615,103012911
692,103027560,103051955,103021664,103062630,103041766
693,103025080,103031190,103027906,103062903,103025390
694,103022953,103065356,103062605,103033140,103025629
695,103018370,103051679,103024338,103000123,103066278
696,103009612,103066188,103029879,103022431,103009576
697,103063725,103015799,103033622,103014356,103015833
698,103040836,103048265,103011817,103022062,103028855
699,103060642,103036040,103006885,103047207,103053881
700,103053915,103036469,103020779,103039505,103018347
701,103041002,103028414,103042090,103010833,103031005
702,103063725,103015125,103026330,103019471,103029200
703,103000257,103026578,103045819,103061412,103010803
704,103023953,103035654,103065375,103014134,103022390
705,103052942,103030404,103007411,103049475,103023783
706,103031371,103031499,103046635,103000639,103001487
707,103063309,103042063,103052146,103030082,103046118
708,103006062,103062018,103044989,103051585,103049860
709,103059823,103057728,103048804,103045992,103030093
710,103024762,103001855,103064283,103051497,103042459
711,103012667,103027635,103028855,103030706,103032510
712,103010755,103039652,103041757,103019373,103042080
713,103006062,103050261,103025785,103008331,103040064
714,103014078,103029955,103015051,103026425,103006062
715,103022189,103013624,103006062,103004402,103053493
716,103052366,103014104,103010024,103018275,103000005
717,103042589,103027352,103060657,103062572,103045734
718,103044806,103034531,103050951,103007106,103037649
719,103007891,103013133,103014269,103007751,103058208
720,103035351,103058571,103001463,103061236,103046697
721,103035251,103009712,103061134,103056608,103044841
722,103042268,103016832,103020834,103022456,103003288
723,103001740,103027101,103019298,103058192,103027850
724,103035034,103048064,103059778,103002068,103021709
725,103043488,103065397,103049481,103060469,103065216
726,103057632,103050867,103034954,103055854,102286022
727,103036894,103050116,103045270,103064406,103052162
728,103032179,103058864,103007666,103020215,103027456
729,103047586,103062629,103035651,103008098,103022169
730,103054557,103012730,103006007,103032186,103065562
731,103049587,103006677,103016133,103048219,103055724
732,103017185,103033066,103050488,103025475,103009632
733,103011050,103046818,103058638,103043339,103028675
734,103048562,103025271,103047577,103037040,103052162
735,103005720,103056888,103019524,103009479,103026768
736,103019453,103004344,103006088,103022343,103024151
737,103061758,103043361,103051404,103053297,103014034
738,103058647,103058396,103033643,103059528,103033241
739,103056015,103059697,103002600,103052575,103041295
740,103035600,103007789,103024376,103010786,103061791
741,103041322,103041986,103056746,103026815,103049184
742,103002841,103053304,103053480,103058372,103026900
743,103017680,103027312,103054197,103066670,103031884
744,103052012,103047398,103006347,103057479,103016499
745,103033872,103049481,103038571,103055647,103004491
746,103024602,103018508,103054008,103050883,103043782
747,103009809,103030506,103009121,103055882,103006713
748,103058584,103010478,103049931,103023165,103003757
749,103060762,103023175,103045264,103046509,103061302
750,103052230,103037791,103046032,103027857,103025207
751,103041918,103041986,103001066,103046952,103060759
752,103051940,103034306,103048552,103053385,103005376
753,103011944,103039375,103041986,103031191,103028355
754,103017171,103008986,103020731,103038178,103054692
755,103054997,103058125,103019982,103056765,103053980
756,103056197,103021237,103032562,103063514,103047760
757,103003051,103048552,103022403,103033847,103038350
758,103062656,103001077,103057825,103025448,103028592
759,103011847,103003677,103031252,103056625,103031918
760,103036597,103051174,103007413,103003405,103036995
761,103030153,103030823,103009925,103038404,103058501
762,103062637,103050730,103028067,103023147,103037275
763,103050258,103032217,103038650,103009576,102286022
764,103032057,103036987,103006216,103002957,103023147
765,103010269,103045884,103009272,103039112,103000603
766,103057092,103023025,103004183,103015826,103026249
767,103022190,103028611,103034421,103027703,103003760
768,103025231,103044256,103044721,103033217,103062421
769,103053151,103025199,103015729,103061875,103041029
770,103017068,103024375,103048280,103062566,103031423
771,100423935,103017068,103066908,103040077,103040929
772,103022955,103060312,103028066,103046982,103012367
773,103047455,103000450,103043668,103057395,103022756
774,103028697,103058416,103049743,103048086,103012459
775,103016567,103003893,103047903,103036904,103012892
776,103044053,103065345,103035268,103010789,103065032
777,103044913,103026556,103034336,103008564,103031044
778,103020268,103020680,103018363,103048239,103039642
779,103039712,103022369,103062084,103026712,103005203
780,103042607,103036735,103013483,103064089,103031382
781,103026046,103053895,103055781,103036365,103000423
782,103038241,103047744,103032583,103040589,103002842
783,103038350,103051940,103065471,103048552,103017775
784,103061632,103030823,103002135,103009925,103064429
785,103061967,103015620,103012954,103014612,103060702
786,103048277,103027352,103022701,103032688,103024505
787,103023665,103036644,103065212,103020643,103047984
788,103006783,103029115,103061533,103054253,103045810
789,103016378,103041215,103043955,103045874,103025816
790,103062659,103006651,103039064,103035625,103038629
791,103023923,103062221,103018503,103027176,103036597
792,103056410,103048874,103055002,103052445,103043601
793,103000960,100469470,103012954,103039172,103052577
794,103034811,103053212,103026946,103016702,103010566
795,103039168,103029095,103002452,103048440,103024697
796,103044142,103052698,103026527,103031247,103019927
797,103041615,103024700,103012552,103014330,103062698
798,103052947,103016949,103037337,103028005,103008453
799,103011926,103032856,103007315,103058186,103003531
800,103033829,103031050,103023558,103014999,103047587
801,103037143,103057725,103045851,103051603,103002920
802,103042284,103030393,103002251,103021154,103066006
803,103022298,103014732,103047591,103059997,103055121
804,103048741,103037899,103047801,103005318,103013606
805,103060364,103043628,103040524,103028749,103024206
806,103047053,103005762,103038991,103036517,103027523
807,103004203,103060299,103063753,103041590,103029642
808,103057303,103051173,103055158,103060778,103025353
809,103004114,103041021,103019492,103019261,103064606
810,103064191,103009813,103015319,103032359,103054179
811,103031416,103043463,103046222,103048265,103029093
812,103010827,103025185,103007920,103029778,103030763
813,103052555,103006118,103022594,103058216,103015663
814,103048125,103064602,103034521,103029760,100098308
815,103045709,103032419,103036636,103028439,103025593
816,103059756,103008181,103041375,103054401,103015013
817,103035768,103034954,103008346,103002563,103023399
818,103002152,103052213,103007385,103034506,103004815
819,103028489,103006325,103011724,103022124,103016250
820,103036948,103006062,103036796,103008842,103007714
821,103059517,103062431,102659185,103040130,103022168
822,103006062,103039206,103000599,103006821,103016251
823,103056509,103058762,103016771,103052932,103031788
824,103027403,103010090,103038235,103065874,103006897
825,103007891,103017550,103014269,103057581,103059914
826,103008539,103014213,103049183,103054187,103010572
827,103027403,103060444,103026104,103007125,101708255
828,103017996,103000510,103032983,103054187,103020560
829,103056266,103061424,103026404,103053547,103043682
830,103028418,103036091,103054990,103044698,103029537
831,103008415,103055885,103053392,103015625,103049515
832,103017811,103025866,103026104,103052394,103010090
833,103062883,103058062,103023687,103050484,103002792
834,103050363,103039070,103030484,103009657,103059292
835,103067005,103011139,103063782,103009635,103039661
836,103029451,103062494,103013222,103028489,103048840
837,103006030,103052982,103036544,103066626,103002750
838,103017577,103051824,103066722,103017478,103022335
839,103061251,103047279,103027413,103013646,103054060
840,103040889,103005517,103020802,103032914,103041039
841,103002020,103008716,103057059,103027428,103055107
842,103017350,103006281,103039651,103007527,103043628
843,103045436,103039769,103031930,103062833,103060940
844,103037609,103030206,103063982,103006675,103039168
845,103046696,102768702,103037018,103008351,103039333
846,103027599,103045476,103050361,103060851,103006227
847,103039563,103009022,103010010,103063138,103026433
848,103030222,103065350,103008666,103006315,103008351
849,103013551,103032098,103052164,103024078,103004205
850,103060673,103016805,103015784,103059298,103041954
851,103004155,103059086,103052412,103006645,103051404
852,103014613,103066767,103044074,103032953,103005686
853,103023712,103051582,103026636,103001021,103012524
854,103000220,103017529,103052438,103060778,103020576
855,103037531,103053529,103052412,103059737,103002939
856,103046637,103001983,103064381,103003673,103051404
857,103030590,103063718,103020696,103013473,103015320
858,103012121,103050952,103003798,103045307,103008838
859,103012653,103010786,103027403,103060103,103058387
860,103053172,103020731,103018252,103039722,103040733
861,103040264,103014980,103037030,103031111,103023198
862,103026718,103041014,103039206,103006062,103055486
863,103018346,103019033,103051148,103034838,103020617
864,103027955,103032216,103059803,103061686,103054242
865,103064010,103054166,103021324,103052311,103030707
866,103003084,103045774,103040185,103012534,103055250
867,103060734,103027350,103038302,103063832,103051720
868,103027403,103022125,103045514,103024376,103052394
869,103012954,103019716,103039172,103014612,103040379
870,103064637,103032901,103039828,103059411,103007338
871,100469470,103012954,103000960,103060844,103040379
872,103000960,103052577,103001897,103014612,103012954
873,103025866,103010786,103042512,103066063,103001354
874,103042718,103038593,103018309,103020779,103036469
875,103065357,103015213,103043943,103028632,103019720
876,103028297,103049906,103054401,103053182,103009787
877,103013783,103038650,103009612,103046705,103063662
878,103005792,103039538,103062152,103052052,103038559
879,103001908,103038188,103061682,103042718,103036469
880,103019373,103047203,103006673,103015032,103030557
881,103028489,103065356,103037342,103001212,103039546
882,103009680,103065504,103059087,103025944,103013247
883,103060211,103052574,103001483,103053574,103043673
884,103063243,103042676,103035603,103045233,103064033
885,103057974,103024864,103044089,103060290,103006223
886,103013501,103051680,103024945,103056136,103055655
887,103035468,103046257,103051135,103020673,103003841
888,103062883,103050484,103025842,103010672,103015804
889,103039998,103056943,103012024,103003998,103061004
890,103021014,103003582,103000659,103036803,103020239
891,103019076,103063725,103016636,103004896,103058879
892,103048828,103001513,103053162,103000458,103012582
893,103033819,103064449,103050494,103039337,103049575
894,103051439,103058039,103008677,103037656,103029007
895,103001195,103062476,103058638,103004653,103047740
896,103050211,103017694,103055865,103058044,102882736
897,103061661,103045012,103028667,103048089,103062715
898,103041799,103056875,103012883,103054401,103019804
899,103066767,103039651,103054196,103051326,103046376
900,103042118,103001177,103033985,103036955,103057371
901,103008917,103061564,103034907,103005085,103041877
902,103024809,103042080,103044472,103002598,103019373
903,103031883,103002869,103020483,103019686,103063597
904,103006390,103032589,103066980,103052454,103013508
905,103060875,103009193,103062625,103028453,103006946
906,103062692,103033259,103010786,103031552,103012582
907,103026104,103045183,103025866,103001220,103027403
908,103040155,103059612,103025618,103059309,103025807
909,103032396,103014626,103014800,103041750,103041962
910,103046183,103002208,103056962,103002671,103016948
911,103037843,103041707,103000933,103020825,103029087
912,103029500,103058827,103012080,103060497,103030119
913,103026525,103010090,103065874,103013823,103042435
914,103056554,103049445,103023663,103006445,103066400
915,103002924,103029829,103040851,103010176,103001855
916,103033019,103007847,103000044,103051682,103037417
917,103032586,103012954,103001114,103014612,103049843
918,100233145,103018247,103010748,103004257,103008187
919,103041572,103066024,103035101,103047879,103011538
920,103045801,103029222,103038787,103002047,103002163
921,103065139,103017175,103039764,103019290,103006819
922,103048430,103012922,103013684,103052772,103055596
923,103056822,103010212,103021949,103050245,103008540
924,103001911,103058489,103001055,103041833,103008857
925,103019792,103063441,103059154,103007410,103039415
926,103014173,103038890,103050292,103060568,103013909
927,103032945,102104851,103037613,103063959,103012033
928,103002345,103059088,103031140,103047878,103002563
929,103041983,103024405,103056451,103011920,103063334
930,103052849,103032753,103036655,103053843,103019583
931,103062393,103051370,103027987,103016021,103016391
932,103058004,103017294,103052445,103042759,103010812
933,103045767,103058842,103038792,103016433,103062505
934,103018062,103008716,103052968,103005085,103030149
935,103004545,103057694,103050135,103046099,103023737
936,103012954,103039172,103019716,103040379,103014612
937,103012954,103039172,103061967,103029394,103007293
938,103029804,103058267,103035086,103032995,103033368
939,103028695,103012770,100874485,103052302,103017435
940,103046304,103028417,103015213,103018309,103061719
941,103032884,103012822,103054834,103030729,103053664
942,103016336,103000036,103026819,103047865,103006558
943,103066359,103016785,103008996,103017834,103066174
944,103000296,103021151,103044763,103055391,103006530
945,103014644,103065356,103028489,103032112,103032731
946,103015833,103005123,103005256,103063725,103029200
947,103035912,103031032,103046003,103010143,103034465
948,103014043,103059773,103020716,103009538,103053458
949,103026110,103027343,103051255,103060321,103038402
950,103062169,103044099,103052843,103051618,103037549
951,103026449,103044794,103050177,103032382,103017185
952,103031498,103027782,103019992,103062124,103037648
953,103040476,103035344,103032753,103040537,103047775
954,103035350,103008564,103044145,103005369,103028436
955,103058835,103038463,103065342,103007484,103044838
956,103015833,103012251,103027264,103063725,103029200
957,103018846,103011151,103012798,103034120,103015814
958,103034529,103060277,103043838,103056546,103035075
959,103039172,103018795,103061967,103046709,103000960
960,103061945,103041544,103063583,103043087,103036778
961,103026221,103005709,103016149,103058199,103040916
962,103029872,102889622,103005779,103030960,103010349
963,103009767,103010161,103004629,103045391,103024839
964,103016782,103053418,103059128,103014179,103002316
965,103030826,103066773,103022010,103046888,103064130
966,103029014,103025298,103006557,103009733,103039769
967,103002233,103062888,103015681,103033119,103053411
968,103007303,102019829,103025604,103053246,103046968
969,103045751,103050101,103018527,103032371,103060543
970,103048134,103031320,103053896,103059910,103056865
971,103001053,103062426,103062957,103007973,103022796
972,103044641,103057566,103062651,103000431,103013954
973,103035072,103042718,103054401,103020779,103032642
974,103035119,103048522,103010697,103059089,103042654
975,103064732,103060054,103027022,103039012,103001577
976,103013378,103038613,103043598,103065821,103019042
977,103029386,103063596,103000432,103040723,103005078
978,103046775,103030651,103044863,103008153,103029854
979,103064790,103015344,103001368,103014918,103060314
980,103051429,103013042,103013777,103042597,103017080
981,103029703,103022123,103000082,103025224,103015732
982,103066248,103046944,103052051,103013717,103028556
983,103014790,103021277,103038310,103027306,103066216
984,103064659,103023991,103003122,103008463,103016240
985,103008170,103032076,103023646,103065525,103057593
986,103025642,103025128,103038680,103064578,103032805
987,103038848,103045585,103025697,103057028,103017597
988,103041827,103006840,103053734,103043474,103043690
989,103053977,103000773,103013521,103020296,103003713
990,103032971,103023833,103034249,103039095,103028415
991,103031103,103007437,103033318,103064520,103038033
992,103057066,103009179,103019371,103027651,103064645
993,103045979,103014687,103054181,103037076,103039695
994,103026020,103040006,103037444,103030203,103015083
995,103017564,103020105,103010567,103021788,103012841
996,103036864,103025882,103027709,103044715,103040242
997,103029755,103010067,103005378,103059432,103058037
998,103027403,103014055,103024376,103052394,103065874
999,103024209,103014889,103030635,103048277,103019757
